Provider,EventId,MarketId,SelectionId,MarketType,Handicap,BetType,EventName,MarketName,StartTime,MaxPrice,MinPrice,Price,BSP,SelectionName,Size,Points,BetId,Chance,Confidence,SourceMarketType
sentrybot,35377229,1.255372899,886332,MATCH_ODDS,0,BACK,Viktoria Koln v Rot-Weiss Essen,Match Odds,22/03/2026 18:30:00,1000,2.00,0,0,Rot-Weiss Essen,0,0,,0,100,MATCH_ODDS
sentrybot,35376405,1.255350994,52533356,MATCH_ODDS,0,BACK,FC Copenhagen v Fredericia,Match Odds,22/03/2026 15:00:00,1000,2.00,0,0,FC Copenhagen,0,0,,0,100,MATCH_ODDS
sentrybot,35380335,1.255631715,25607,MATCH_ODDS,0,BACK,Pittsburgh Penguins v Carolina Hurricanes,Moneyline,22/03/2026 19:00:00,1000,2.00,0,0,Carolina Hurricanes,0,0,,0,100,MATCH_ODDS
sentrybot,35376131,1.255347846,879210,MATCH_ODDS,0,BACK,Fortuna Dusseldorf v Hertha BSC,Match Odds,22/03/2026 12:30:00,1000,2.00,0,0,Fortuna Dusseldorf,0,0,,0,100,HALF_TIME
sentrybot,35378435,1.255387271,376830,MATCH_ODDS,0,BACK,Remo v Bahia,Match Odds,22/03/2026 19:00:00,1000,2.00,0,0,Remo,0,0,,0,100,MATCH_ODDS
sentrybot,35377196,1.255371584,48789,MATCH_ODDS,0,BACK,Alverca v Sporting CP,Match Odds,22/03/2026 18:00:00,1000,2.00,0,0,Alverca,0,0,,0,100,MATCH_ODDS
sentrybot,35338080,1.254835243,39674645,MATCH_ODDS,0,BACK,Tottenham Hotspur v Nottingham Forest,Match Odds,22/03/2026 14:15:00,1000,2.00,0,0,Nottingham Forest,0,0,,0,100,MATCH_ODDS
sentrybot,35398123,1.255614936,16092263,MATCH_ODDS,0,BACK,Chennaiyin v FC Goa,Match Odds,22/03/2026 11:30:00,1000,2.00,0,0,Chennaiyin,0,0,,0,100,MATCH_ODDS
sentrybot,35376297,1.255349702,502303,MATCH_ODDS,0,BACK,Lech Poznan v Nieciecza,Match Odds,22/03/2026 13:45:00,1000,2.00,0,0,Lech Poznan,0,0,,0,100,MATCH_ODDS
sentrybot,35393368,1.255586019,10235344,MATCH_ODDS,0,BACK,Hamburg Towers v TBB Trier,Moneyline,22/03/2026 17:00:00,1000,2.00,0,0,Hamburg Towers,0,0,,0,96,HALF_TIME
sentrybot,35377098,1.255370866,571279,MATCH_ODDS,0,BACK,Standard Liege v KVC Westerlo,Match Odds,22/03/2026 17:30:00,1000,2.00,0,0,Standard Liege,0,0,,0,100,MATCH_ODDS
